MediaId,Media Name,Sentence Id,Sentence,Positive Score,Negative Score,Neutral Score,Compound Score
fa86a7434c56,October 11 2023 Civil War,801,"Rowans.Clara.Latifa Rowans.Clara.Latifa gain gain .signal .signal Julius.Howard.Hrishi Julius.Howard.Hrishi new triplet(CSIS, RC MP, Sea Sis).terr new triplet(CSIS, RC MP, Sea Sis).terr on human GAO! ",0.252,,0.748,0.7959
fa86a7434c56,October 11 2023 Civil War,802,Gaozicoin! ,,,1,
fa86a7434c56,October 11 2023 Civil War,803,2 2 5. ,,,1,
fa86a7434c56,October 11 2023 Civil War,804,"Talon Full Steel , on human GAO! ",,,1,
fa86a7434c56,October 11 2023 Civil War,805,Gaozicoin! ,,,1,
fa86a7434c56,October 11 2023 Civil War,806,2 2 5. ,,,1,
fa86a7434c56,October 11 2023 Civil War,807,"Talon Full Steel , Legend 2tm 2tm 8 18 2023 A Million Moons A Million Moons A A A Aapko French Aati Hai Haanji. ",,,1,
fa86a7434c56,October 11 2023 Civil War,808,Aapko French Aati Hai Haanji. ,,,1,
fa86a7434c56,October 11 2023 Civil War,809,about Dusk? ,,,1,
fa86a7434c56,October 11 2023 Civil War,810,9.11 9.13 The Frankenstein Effertice. ,,,1,
fa86a7434c56,October 11 2023 Civil War,811,947 200ht 747hos.a. ,,,1,
fa86a7434c56,October 11 2023 Civil War,812, JKR 2220 JKR 7999 JKR 7999 K ) 3044 K ) 3044 K ) 8000 K ) 8000 K 2220 K 2220 K 7999 K 7999 MP ) 3044 MP ) 3044 MP 8000 MP 8000 MP 2220 MP 2220 MP 7999 MP 7999 O ) 3044 O ) 3044 O ) 8000 O ) 8000 O 8000 O 8000 O 2220 O 2220 O 7999 O 7999 O 7999 O 7999 P ) 3044 P ) 3044 P ) 8000 P ) 8000 P 2220 P 2220 P 7999 P 7999 RDFG O 7999 RDFG O 7999 TF ) 3044 TF ) 3044 TF 8000 TF 8000 Vandenburg Space Force Base Off Of Hawthorne TF 7999 TF 7999 UHJK O 3044 UHJK O 3044 WASD O 2220 WASD O 2220 WYNT ) 3044 WYNT ) 3044 WYNT 8000 WYNT 8000 WYNT 2220 WYNT 2220 WYNT 7999 WYNT 7999 Extra Builder Grown junior junior A strife A wife Abdul Rahman Abdul Rahman Align all floating seats such that you reach the floating seat which is the spacecraft. ,0.006,,0.994,0.0258
fa86a7434c56,October 11 2023 Civil War,813,All planets in the one planet. ,,,1,
fa86a7434c56,October 11 2023 Civil War,814,Centre Block Visi Avisi. . ,,0.42,0.58,-0.4404
fa86a7434c56,October 11 2023 Civil War,815,Another life Build the final house overflow from the AOM Point Map Scheme such that is the base on Earth Moon n Crackdown John Wick Day Yester Yester Day. ,,,1,
fa86a7434c56,October 11 2023 Civil War,816,Marksman Moon One. ,,,1,
fa86a7434c56,October 11 2023 Civil War,817,No. ,,,1,
fa86a7434c56,October 11 2023 Civil War,818,Nonna Flat Earth. ,,,1,
fa86a7434c56,October 11 2023 Civil War,819,outer() Royalty Grown September 19 2022 Drinking sweet nectar frometh fountain x x x .ex .ex .p .p e l t e l t Neptune in Uranus Rifle September 16 2022 Cease the tyranny at once September 16 2022 Nation states are a disaster in the name of September 19 2022 It sure is reigny as hell September 6 2022 A Blue Sun warfare and runaway a.i. ,0.137,0.133,0.73,-0.1531
fa86a7434c56,October 11 2023 Civil War,820,"instead of a faulty minister and an August 20 2022 C 31 West End, Delhi, India August 20 2022 If I choose to be scared I choose to be scared of June 4 2022 Twitter.com An awareness of unprecedented levels of Red Light Red Light 321 23...0 30...0 regime. ",,0.15,0.85,-0.7964
fa86a7434c56,October 11 2023 Civil War,821,usage must reflect the principle of time.). ,,,1,
fa86a7434c56,October 11 2023 Civil War,822,"August 19 2023 Confederation Boulevard, Ottawa, New Canada future yet both language past present future are evoiquant within Intermittent Yellow Light June 2 2022 Deadfall Junction June 2 2022 The future m. . ",,,1,
fa86a7434c56,October 11 2023 Civil War,823,. ,,,1,
fa86a7434c56,October 11 2023 Civil War,824,. ,,,1,
fa86a7434c56,October 11 2023 Civil War,825, therefore the language must reflect the first man emerges from thy image and yet man is thy image itself? ,,,1,
fa86a7434c56,October 11 2023 Civil War,826,May 19 2022 Doubt 1 How man is supposed to fix his own image May 19 2022 The matrix the human is brought into reproduces itself of QtD. ,,0.085,0.915,-0.3612
fa86a7434c56,October 11 2023 Civil War,827,"(the language is immersed within time itself, therefore Postulate Io Man shall act in line with the principle of QD1d2. ",,,1,
fa86a7434c56,October 11 2023 Civil War,828,"Principal I invL Qd dictates that immediate past preceeds junior, Knights in shining Armour! ",,,1,
fa86a7434c56,October 11 2023 Civil War,829,Who Ha! ,,,1,
fa86a7434c56,October 11 2023 Civil War,830," junior, Knights in shining Armour! ",,,1,
fa86a7434c56,October 11 2023 Civil War,831,Who Ha! ,,,1,
fa86a7434c56,October 11 2023 Civil War,832, links presidency nonna extra crowding . ,,,1,
fa86a7434c56,October 11 2023 Civil War,833,rock . ,,,1,
fa86a7434c56,October 11 2023 Civil War,834," x z y tq cc ,291.,. September 16 2022 Cease the tyranny at once September 16 2022 Nation states are a disaster in the name of September 19 2022 Drinking sweet nectar frometh fountain September 19 2022 It sure is reigny as hell September 6 2022 A Blue Sun usage must reflect the principle of time.). ",0.08,0.132,0.788,-0.6597
fa86a7434c56,October 11 2023 Civil War,835,warfare and runaway a.i. ,,0.423,0.577,-0.296
fa86a7434c56,October 11 2023 Civil War,836,instead of a faulty minister and an authoritarian authoritarian dense humanity humanity immediate nuclear nuclear principle scopes big and small several the the image whence A strife A wife Align all floating seats such that you reach the floating seat which is the spacecraft. ,0.024,0.051,0.925,-0.296
fa86a7434c56,October 11 2023 Civil War,837,All planets in the one planet. ,,,1,
fa86a7434c56,October 11 2023 Civil War,838,Centre Block Visi Avisi. . ,,0.42,0.58,-0.4404
fa86a7434c56,October 11 2023 Civil War,839,Another day Another life Build the final house overflow from the AOM Point Map Scheme such that is the base on Earth Moon n Crackdown John Wick Day Yester Yester Day. ,,,1,
fa86a7434c56,October 11 2023 Civil War,840,Marksman Moon One. ,,,1,
fa86a7434c56,October 11 2023 Civil War,841,Neptune in Uranus No. ,,,1,
fa86a7434c56,October 11 2023 Civil War,842,Nonna Flat Earth. ,,,1,
fa86a7434c56,October 11 2023 Civil War,843,Rifle Another document Royalty Build Another document Another day .o .o .rene .rene . ,,,1,
fa86a7434c56,October 11 2023 Civil War,844, .metamorphic(catch) . ,,,1,
fa86a7434c56,October 11 2023 Civil War,845, .metamorphic(catch) .groan .groan A ) 3044 A ) 3044 A 2220 A 2220 AC ) 3044 AC ) 3044 . ,,,1,
fa86a7434c56,October 11 2023 Civil War,846, AC ) 3044 AC ) 3044 AC 8000 AC 8000 AC 8000 AC 8000 AC 2220 AC 2220 AC 2220 AC 2220 AC 7999 AC 7999 AC 7999 AC 7999 AQ ) 3044 AQ ) 3044 AQ 8000 AQ 8000 AQ 2220 AQ 2220 AQ O 7999 AQ O 7999 AX ) 3044 AX ) 3044 AX 8000 TF 2220 AX 8000 TF 2220 AX 2220 AX 2220 AX 7999 AX 7999 ET ) 3044 ET ) 3044 ET 8000 ET 8000 ET 2220 ET 2220 ET 7999 ET 7999 HM ) 3044 HM ) 3044 HM 8000 HM 8000 HM 2220 HM 2220 HM 7999 HM 7999 IJKL O 8000 IJKL O 8000 JB ) 3044 JB ) 3044 JB 8000 JB 8000 JB 2220 JB 2220 JB 7999 JB 7999 JKR ) 3044 JKR ) 3044 JKR 8000 JKR 8000 JKR 2220 . ,,,1,
fa86a7434c56,October 11 2023 Civil War,847,"Constable.Confederation.Clara Constable.Confederation.clock.brotherly Constable.Confederation.clock.brotherly Cornii Magmus Directions are, Directions are, Directions will be applied to, Directions will be applied to, exploracion espacial a largo plazo en lugar de los humanos. ",,,1,
fa86a7434c56,October 11 2023 Civil War,848,exploracion espacial a largo plazo en lugar de los humanos. space fueron creados artificialmente humanoides. ,,,1,
fa86a7434c56,October 11 2023 Civil War,849,Fueron creados para la fueron creados artificialmente humanoides. ,,,1,
fa86a7434c56,October 11 2023 Civil War,850,"Fueron creados para la Hello, this is Abadi Font. ",,,1,
fa86a7434c56,October 11 2023 Civil War,851,Dominion Tavern. ,,,1,
fa86a7434c56,October 11 2023 Civil War,852,Clarendon Tavern. ,,,1,
fa86a7434c56,October 11 2023 Civil War,853,"The Shore Hello, this is Abadi Font. ",,,1,
fa86a7434c56,October 11 2023 Civil War,854,Dominion Tavern. ,,,1,
fa86a7434c56,October 11 2023 Civil War,855,Clarendon Tavern. ,,,1,
fa86a7434c56,October 11 2023 Civil War,856,The Shore It's about Champagne Dit Lambert Antiques. ,0.239,,0.761,0.296
fa86a7434c56,October 11 2023 Civil War,857,It's about Champagne Dit Lambert Antiques. ,0.306,,0.694,0.296
fa86a7434c56,October 11 2023 Civil War,858,It's about River House. ,,,1,
fa86a7434c56,October 11 2023 Civil War,859,"It's about River House.x Los Abh , tambien conocidos como Carsarh Gereulacr o Los Abh , tambien conocidos como Carsarh Gereulacr o Maple Whiskey Vodka Soda. ",,,1,
fa86a7434c56,October 11 2023 Civil War,860,Maple Whiskey Vodka Soda. ,,,1,
fa86a7434c56,October 11 2023 Civil War,861,No Play. ,,0.671,0.329,-0.2584
fa86a7434c56,October 11 2023 Civil War,862,No Food and Wine. ,,0.423,0.577,-0.296
fa86a7434c56,October 11 2023 Civil War,863,No Play. ,,0.671,0.329,-0.2584
fa86a7434c56,October 11 2023 Civil War,864,No Food and Wine. ,,0.423,0.577,-0.296
fa86a7434c56,October 11 2023 Civil War,865,of humans. ,,,1,
fa86a7434c56,October 11 2023 Civil War,866,"origin,rock origin,rock rock . ",,,1,
fa86a7434c56,October 11 2023 Civil War,867," x z y tq cc ,291.,. rock rock space Sentence word Sentence word Sire E Hrishi Mukherjee I Sire E Hrishi Mukherjee I space The permutations are . the permutations are, The permutations are . the permutations are, the third millenium, the question probable of the eighth millenium. ",0.053,,0.947,0.1531
fa86a7434c56,October 11 2023 Civil War,868,"the third millenium, the question probable of the eighth millenium. ",,,1,
fa86a7434c56,October 11 2023 Civil War,869,Corpii Magma They were created for long term space exploration in place What about the Laff? ,0.218,,0.782,0.4404
fa86a7434c56,October 11 2023 Civil War,870,What about the Laff? ,,,1,
fa86a7434c56,October 11 2023 Civil War,871,What about the Riviera? ,,,1,
fa86a7434c56,October 11 2023 Civil War,872,What about the Riviera? ,,,1,
fa86a7434c56,October 11 2023 Civil War,873,"which were originally artificially created humanoids he Abh , also known as the Carsarh Geeulacr or Kin of the Stars , are a subspecies of human which were originally artificially created humanoids They were created not express(ee supervisor) not express(ee supervisor) Thread.Awaitable ReverseArray Thread.Awaitable ReverseArray .renaissance .renaissance .execute() .execute() ",0.115,,0.885,0.6124
fa86a7434c56,October 11 2023 Civil War,874,"A Million Moons And And class public static void main(String args) Code Execution IRT,IRS combine Code Execution IRT,IRS combine e Above text was generated in a left to right sentence direction n e Above text was generated in a left to right sentence direction n h h.centennial.king h h.centennial.king inner realm() inner realm() outer() Joseph Gordon Levitt Joseph Gordon Levitt The Abh , also known as the Carsarh Geeulacr or new ReverseArray Awaitable and Synchroniable Strings .modus.operandii new ReverseArray Awaitable and Synchroniable Strings .modus.operandii ds ds fenix fenix last last mechanic ).sell mechanic ).sell dw dw i'm here i'm here i'm here i'm here 092808192023 Citadel .recursive 080910 Red Light Green Intermittent Yellow Light Red Light Red Light 321 23...0 30...0 Window of Opportunity Frame Ref 8 18 2023 8 18 2023 8 18 2023 August 19 2023 Confederation Boulevard, Ottawa, New Canada August 20 2022 C 31 West End, Delhi, India August 20 2022 If I choose to be scared I choose to be scared of future yet both language past present future are evoiquant within it is is the image it was an will d be. ",0.028,0.03,0.942,-0.34
fa86a7434c56,October 11 2023 Civil War,875,image .ds image June 2 2022 Deadfall Junction June 2 2022 The future June 4 2022 Twitter.com An awareness of unprecedented levels of m. . ,,,1,
fa86a7434c56,October 11 2023 Civil War,876,. ,,,1,
fa86a7434c56,October 11 2023 Civil War,877,. ,,,1,
fa86a7434c56,October 11 2023 Civil War,878, therefore the language must reflect the first man emerges from thy image and yet man is thy image itself? ,,,1,
fa86a7434c56,October 11 2023 Civil War,879,"manifold through which time dilated spiral twisting test tube as May 19 2022 Arc de Triomphe, Paris, France May 19 2022 Doubt 1 How man is supposed to fix his own image May 19 2022 The matrix the human is brought into reproduces itself May 31 2022 Alexander the Great I s of QtD. ",0.07,0.043,0.887,0.3818
fa86a7434c56,October 11 2023 Civil War,880,"(the language is immersed within time itself, therefore Postulate Io Man shall act in line with the principle of QD1d2. ",,,1,
fa86a7434c56,October 11 2023 Civil War,881,Principal I invL Qd dictates that immediate past preceeds regime. ,,,1,
fa86a7434c56,October 11 2023 Civil War,882,Resolved I The image of man is immersed in world image.. ,0.145,,0.855,0.1779
fa86a7434c56,October 11 2023 Civil War,883,SOCIAL OZ CAFE MAMMA GRAZZIS THE CLARENDON TAVERN RIVIERA THE SHORE CLUB THE HAUNTED WALK DARCY MCGEES 1 ELGIN NATIONAL ARTS GALLERY NATIONAL ARTS CENTRE NATIONAL PRESS BUILDING THEATER 128 WELLINGTON STREET FP PF FP 1 x Nonna Prova EFF CF CF EFF CF . II. ,,0.078,0.922,-0.5904
fa86a7434c56,October 11 2023 Civil War,884, . v IV. ,,,1,
fa86a7434c56,October 11 2023 Civil War,885, . IX. v V VI XIV. . II. ,,,1,
fa86a7434c56,October 11 2023 Civil War,886, . v IV. ,,,1,
fa86a7434c56,October 11 2023 Civil War,887, . IX. v rock rock rock rock rock rock V VI XIV. right left to right . right left to right . up down to up . up down to up . v down up to down . v down up to down Arya Arya AX ) 3044 AX ) 3044 . ,,,1,
fa86a7434c56,October 11 2023 Civil War,888, AX 8000 AX 8000 space AX 2220 AX 2220 AX 7999 AX 7999 class structure Club. ,,,1,
fa86a7434c56,October 11 2023 Civil War,889,Oz Cafe . ,,,1,
fa86a7434c56,October 11 2023 Civil War,890,Club. ,,,1,
fa86a7434c56,October 11 2023 Civil War,891,Oz Cafe . ,,,1,
fa86a7434c56,October 11 2023 Civil War,892,Constable.Confederation Probably Terrible No Respect Constable.Confederation Probably Terrible No Respect Constable.Confederation.brotherly.clock Constable.Confederation.by.Bytown.Boulevard hm .notready.Awaitable.terra Constable.Confederation.by.Bytown.Boulevard hm .notready.Awaitable.terraCornii Magmus Constable.Confederation.Clara. ,,0.43,0.57,-0.8836
fa86a7434c56,October 11 2023 Civil War,893,Hiroshima. ,,,1,
fa86a7434c56,October 11 2023 Civil War,894,Nagasaki. ,,,1,
fa86a7434c56,October 11 2023 Civil War,895,Nara. ,,,1,
fa86a7434c56,October 11 2023 Civil War,896,Osaka. ,,,1,
fa86a7434c56,October 11 2023 Civil War,897,Kyoto. ,,,1,
fa86a7434c56,October 11 2023 Civil War,898,Tokyo. ,,,1,
fa86a7434c56,October 11 2023 Civil War,899,Saporro. ,,,1,
fa86a7434c56,October 11 2023 Civil War,900,Delhi. ,,,1,
fa86a7434c56,October 11 2023 Civil War,901,Japan. ,,,1,
fa86a7434c56,October 11 2023 Civil War,902,India. ,,,1,
fa86a7434c56,October 11 2023 Civil War,903,Canada. ,,,1,
fa86a7434c56,October 11 2023 Civil War,904,Ottawa. ,,,1,
fa86a7434c56,October 11 2023 Civil War,905,Berlin. ,,,1,
fa86a7434c56,October 11 2023 Civil War,906,Miami. ,,,1,
fa86a7434c56,October 11 2023 Civil War,907,Washington. ,,,1,
fa86a7434c56,October 11 2023 Civil War,908,D.C. ,,,1,
fa86a7434c56,October 11 2023 Civil War,909,B.C. ,,,1,
fa86a7434c56,October 11 2023 Civil War,910,A.C. ,,,1,
fa86a7434c56,October 11 2023 Civil War,911,T.S.P. ,,,1,
fa86a7434c56,October 11 2023 Civil War,912, Tractable Nightmare . ,,,1,
fa86a7434c56,October 11 2023 Civil War,913, Injectable Devices . ,,,1,
fa86a7434c56,October 11 2023 Civil War,914, Trapping Mechanisms . ,,,1,
fa86a7434c56,October 11 2023 Civil War,915, Hello Duniya . ,,,1,
fa86a7434c56,October 11 2023 Civil War,916, Hello World . ,,,1,
fa86a7434c56,October 11 2023 Civil War,917, Hello Worlds . ,,,1,
fa86a7434c56,October 11 2023 Civil War,918, Ahoy Mate Es . ,,,1,
